,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
228,1,0,4.110873864173311,1.516490600557772e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,5,1,1,5,5,0,0.0,4,3,3,4,3,2,1,0.0,1,0,846.0,846.0,0,5,0.0,0,6.740519359606223,748,0,7.374001859350161,0.0,0.0,2,1,3,1,4.0,7,0,1,4,0,5.0,3,2.0,434.0,3,3,0.0,300,48,0,0,0,0,1,3,0,0,7,1,0,0,0,0
229,1,0,4.2467757786272395,3.292747065408738e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,6,6,1,1,5,5,0,0.0,4,3,3,4,3,1,6,652.0,1,0,130.0,782.0,0,5,0.0,0,6.692083742506628,683,0,7.305860032684009,1.0,0.0,2,1,3,1,4.0,8,0,1,4,0,6.0,3,2.0,400.0,3,3,0.0,0,75,0,0,0,0,1,0,0,0,6,1,0,1,0,0
230,1,0,4.2467757786272395,1.032885410870917e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,6,6,1,1,5,5,0,0.0,4,3,3,4,3,1,6,494.0,1,0,204.0,698.0,0,5,0.0,0,6.548219102762372,644,0,7.201916317531627,1.0,0.0,2,1,3,1,4.0,7,0,1,3,0,6.0,3,2.0,393.0,3,3,0.0,100,56,0,0,0,0,1,0,0,0,5,1,0,1,0,0
231,1,0,4.2467757786272395,3.1434773268545083e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,7,7,1,1,5,5,0,103.7974006116208,4,3,3,5,3,1,6,651.0,1,0,219.0,870.0,0,5,0.0,0,6.777646593635117,1126,0,7.602900462204755,1.0,0.0,2,1,4,1,4.0,8,0,1,4,0,7.0,3,3.0,644.0,3,3,0.0,0,48,0,0,0,0,1,0,0,0,7,1,0,1,1,0
232,1,0,4.110873864173311,9.250423922599323e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,5,1,1,5,5,0,0.0,4,3,3,4,3,2,6,241.0,3,1,30.0,384.0,0,5,0.0,0,6.612041034833092,630,0,7.2254814727822945,0.0,0.0,2,1,3,1,4.0,7,0,0,0,0,5.0,3,2.0,400.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0
233,1,0,3.7376696182833684,1.52788515639498e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,9,9,1,1,5,5,0,0.0,3,3,3,4,3,1,6,683.0,1,0,111.0,794.0,0,5,0.0,0,6.70808408385307,695,0,7.322510433997394,1.0,0.0,2,1,3,1,3.0,7,0,1,3,0,9.0,3,2.0,394.0,3,3,0.0,0,72,0,0,0,0,1,0,0,0,6,1,0,0,0,0
234,1,0,4.127134385045092,5.293036370561674e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,10,9,1,1,5,5,0,0.0,3,3,3,4,3,1,1,0.0,1,0,384.0,384.0,0,5,0.0,0,6.651571873589727,656,0,7.265429723253953,0.0,0.0,2,1,3,1,3.0,7,0,1,3,0,10.0,2,2.0,400.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0
235,1,0,4.2467757786272395,4.361677591976062e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,10,10,1,1,5,5,0,210.0,4,3,3,4,3,1,5,913.0,1,0,264.0,1177.0,0,5,0.0,0,7.109062135687172,1089,0,7.7458682297922685,1.0,0.0,2,1,4,1,4.0,8,0,1,3,0,10.0,3,3.0,658.0,3,3,0.0,298,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0
236,1,0,4.1588830833596715,6.197271922899869e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,6,10,10,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,384.0,384.0,0,5,0.0,0,6.651571873589727,656,0,7.265429723253953,0.0,0.0,2,1,3,1,3.0,7,0,1,3,0,10.0,3,2.0,410.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0
237,1,0,4.663439094112067,2.6583729910893616e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,9,9,1,1,5,5,0,150.0,4,3,3,4,3,2,6,1173.0,1,0,282.0,1455.0,0,5,0.0,0,7.290292882446597,1221,0,7.8961806086154915,1.0,0.0,2,1,4,1,4.0,10,0,2,3,0,9.0,2,3.0,810.0,3,3,0.0,252,30,0,0,0,0,1,0,0,0,9,1,0,0,0,0
238,1,0,4.2467757786272395,3.2162560498738257e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,15,14,1,1,5,5,0,634.0,4,3,3,4,3,3,4,236.0,6,1,262.0,2024.0,0,5,0.0,0,7.631916513071252,0,0,7.631916513071252,1.0,0.0,2,0,3,1,4.0,7,0,2,4,0,15.0,3,3.0,815.0,3,3,0.0,182,56,0,0,0,0,1,0,0,0,6,1,0,1,0,0
239,1,0,4.3694478524670215,3.890795331568438e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,14,13,1,1,5,5,0,286.0,4,3,3,4,3,1,6,816.0,1,0,254.0,1070.0,0,5,0.0,0,6.9975959829819265,967,0,7.630946580890459,1.0,0.0,2,1,3,1,4.0,7,0,1,3,0,14.0,3,2.0,647.0,3,3,0.0,296,102,1,0,0,0,1,0,0,0,11,1,0,0,0,0
240,1,0,4.2467757786272395,9.230841606329418e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,16,15,1,1,5,5,0,372.0,4,3,3,4,3,1,6,624.0,1,0,549.0,1173.0,0,5,0.0,0,7.102499355774649,1017,0,7.710653323501202,1.0,0.0,2,1,3,1,4.0,8,0,1,3,0,16.0,2,2.0,623.0,3,3,0.0,173,165,0,0,0,0,1,0,0,0,10,1,0,1,0,0
241,1,0,4.454347296253507,5.345269010485908e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,1,1,1,1,5,5,0,240.0,4,3,3,4,3,2,1,0.0,1,0,1696.0,1696.0,0,5,0.0,0,7.4360278163518485,0,0,7.4360278163518485,0.0,0.0,2,0,3,1,4.0,7,0,0,0,0,1.0,2,3.0,972.0,3,3,0.0,120,56,0,0,0,0,1,0,0,0,9,1,0,0,0,0
242,1,0,4.356708826689592,1.6760035002651004e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,1,1,1,1,5,5,0,294.0,4,3,3,4,3,1,1,0.0,1,0,1614.0,1614.0,0,5,0.0,0,7.4133673356952405,0,0,7.4133673356952405,0.0,0.0,2,1,3,1,4.0,7,0,1,4,0,1.0,3,3.0,726.0,3,3,0.0,144,44,0,0,0,0,1,0,0,0,9,1,0,0,0,0
243,1,0,4.442651256490317,1.5259171459081726e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,2,2,1,1,5,5,0,260.0,4,3,3,4,3,3,6,1294.0,1,0,408.0,1702.0,0,5,0.0,0,7.43955930913332,0,0,7.43955930913332,1.0,0.0,2,0,3,1,4.0,7,0,1,4,0,2.0,2,3.0,844.0,3,3,0.0,0,69,0,0,0,0,1,0,0,0,3,1,0,0,0,0
244,1,0,4.330733340286331,4.191240990648429e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,3,3,1,1,5,5,0,206.0,4,3,3,5,3,3,6,379.0,1,0,1043.0,1422.0,0,5,0.0,0,7.266827347520591,0,0,7.266827347520591,0.0,0.0,2,0,3,1,4.0,7,0,1,4,0,3.0,3,2.0,492.0,3,3,0.0,297,50,0,0,0,0,1,0,0,0,9,1,0,0,0,0
245,1,0,4.442651256490317,4.962887811420412e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,9,5,4,3,1,1,5,5,0,198.0,5,3,3,5,3,4,6,2158.0,1,0,300.0,2458.0,0,5,0.0,0,7.820037989458753,0,0,7.820037989458753,1.0,0.0,2,0,2,1,5.0,9,0,2,4,0,4.0,3,3.0,795.0,3,3,0.0,70,226,0,0,0,0,1,4,0,0,10,1,0,0,0,0
246,1,0,4.499809670330265,7.798179484754887e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,1,0,1,1,5,5,0,103.7974006116208,4,3,3,5,3,1,1,0.0,1,0,1436.0,1436.0,0,5,0.0,0,7.269616749608169,0,0,7.269616749608169,0.0,0.0,2,0,3,1,4.0,6,0,0,0,0,1.0,3,2.0,529.0,3,3,0.0,0,121,0,0,0,0,1,0,0,0,10,1,0,0,1,0
247,1,0,4.276666119016055,2.0714628023489686e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,1,1,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1402.0,1402.0,0,5,0.0,0,7.2456550675945355,0,0,7.2456550675945355,0.0,0.0,2,0,3,1,4.0,7,0,0,0,0,1.0,2,2.0,625.0,3,3,0.0,205,126,0,0,0,0,1,0,0,0,5,1,0,0,0,0
248,1,0,4.718498871295094,2.3743275384065592e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,9,5,2,1,1,1,5,5,0,120.0,4,3,3,4,3,3,1,0.0,1,0,1530.0,1530.0,0,5,0.0,0,7.333023014386481,0,0,7.333023014386481,0.0,0.0,2,0,3,1,4.0,7,0,1,4,0,1.0,2,3.0,984.0,3,3,0.0,212,136,0,0,0,0,1,0,0,0,5,1,0,0,0,0
249,1,0,4.31748811353631,3.5072805877539147e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,3,2,1,1,5,5,0,238.0,4,3,3,4,3,1,6,24.0,1,0,1348.0,1372.0,0,5,0.0,0,7.277938572945661,0,0,7.277938572945661,0.0,0.0,2,0,2,1,4.0,6,0,1,4,0,3.0,2,2.0,692.0,3,3,0.0,0,140,0,0,0,0,1,0,0,0,6,1,0,0,0,0
250,1,0,4.430816798843313,2.7057985080399793e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,3,3,1,1,5,5,0,121.0,4,3,3,5,4,1,6,682.0,1,0,218.0,900.0,0,5,0.0,0,6.812345094177479,886,0,7.492760300922379,1.0,0.0,2,1,3,1,4.0,8,0,1,4,0,3.0,3,3.0,782.0,3,3,0.0,168,45,0,0,0,0,1,0,0,0,7,1,0,0,0,0
251,1,0,4.174387269895637,9.578056956552341e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,1,0,1,1,5,5,0,288.0,4,3,3,4,3,1,1,0.0,1,0,1836.0,1836.0,0,5,0.0,0,7.515344571180436,0,0,7.515344571180436,0.0,0.0,2,0,3,1,4.0,8,0,1,4,0,0.0,3,2.0,517.0,3,3,0.0,0,175,0,0,0,0,1,0,0,0,10,1,0,0,0,0
252,1,0,4.442651256490317,2.777116899678679e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,3,2,1,1,5,5,0,0.0,4,3,3,4,3,1,6,1430.0,1,0,222.0,1652.0,0,5,0.0,0,7.415776975415394,0,0,7.415776975415394,1.0,0.0,2,0,3,1,5.0,8,0,1,4,0,3.0,2,3.0,711.0,3,3,0.0,168,120,0,0,0,0,1,0,0,0,3,1,0,0,0,0
253,1,0,4.219507705176107,2.3796318170671425e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,6,5,1,1,5,5,0,0.0,4,3,3,4,3,1,6,771.0,5,1,422.0,1553.0,0,5,0.0,0,7.347943823148687,0,0,7.347943823148687,1.0,0.0,2,0,3,1,4.0,6,0,0,0,0,6.0,2,2.0,588.0,3,3,0.0,192,88,0,0,0,0,1,0,0,0,8,1,0,0,0,0
254,1,0,4.174387269895637,9.607690922525763e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,6,6,1,1,5,5,0,0.0,4,3,3,4,3,1,6,410.0,1,0,402.0,812.0,0,5,0.0,0,6.699500340161678,841,0,7.410347097821024,1.0,0.0,2,1,3,1,4.0,6,0,0,0,0,6.0,2,2.0,628.0,3,3,0.0,0,45,0,0,0,0,1,0,0,0,3,1,0,0,0,0
255,1,0,4.382026634673881,7.824172239867111e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,6,2,2,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1218.0,1218.0,0,5,0.0,0,7.1049654482698426,0,0,7.1049654482698426,0.0,0.0,1,1,3,1,4.0,6,0,0,0,0,2.0,2,2.0,576.0,3,3,0.0,0,178,0,0,0,0,1,0,0,0,4,1,0,0,0,0
256,1,0,4.143134726391533,3.5072805877539147e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,3,3,1,1,5,5,0,0.0,4,3,3,4,4,1,6,54.0,1,0,1087.0,1141.0,0,5,0.0,0,7.039660349862076,0,0,7.039660349862076,1.0,0.0,1,1,3,1,4.0,6,0,0,0,0,3.0,2,2.0,484.0,3,3,0.0,182,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0
257,1,0,4.143134726391533,3.5072805877539147e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,5,5,1,1,5,5,0,0.0,3,3,3,4,3,1,1,0.0,1,0,1158.0,1158.0,0,5,0.0,0,7.05444965813294,0,0,7.05444965813294,0.0,0.0,1,1,3,1,4.0,5,0,0,0,0,30.704032258064444,1,0.0,0.0,3,3,0.0,0,50,0,0,0,0,1,0,0,0,8,1,0,0,0,1
258,1,0,4.564348191467836,2.786975054633179e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,5,1,1,5,5,0,0.0,4,3,3,4,3,4,1,0.0,1,0,835.0,835.0,0,5,0.0,0,6.769641976852503,941,0,7.502186486602924,0.0,0.0,2,1,3,1,4.0,8,0,0,0,0,5.0,2,2.0,478.0,3,3,0.0,146,91,0,0,0,0,1,0,0,0,1,1,0,0,0,0
259,1,0,4.330733340286331,1.5468456736758034e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,5,5,1,1,5,5,0,264.0,4,3,3,4,3,4,4,516.0,3,1,222.0,1512.0,0,5,0.0,0,7.321188556739478,0,0,7.321188556739478,0.0,0.0,2,0,3,1,4.0,6,0,0,0,0,5.0,2,3.0,845.0,3,3,0.0,210,36,0,0,0,0,1,0,0,0,1,1,0,0,0,0
260,1,0,4.143134726391533,3.744702066110713e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,4,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1114.0,1114.0,0,5,0.0,0,7.01571242048723,0,0,7.01571242048723,0.0,0.0,1,1,3,1,4.0,6,0,0,0,0,4.0,1,2.0,576.0,3,3,0.0,248,102,0,0,0,0,1,0,0,0,5,1,0,0,0,0
261,1,0,4.143134726391533,3.744702066110713e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,5,5,1,1,5,5,0,0.0,3,3,3,4,3,1,1,0.0,1,0,1114.0,1114.0,0,5,0.0,0,7.01571242048723,0,0,7.01571242048723,0.0,0.0,1,1,3,1,4.0,6,0,0,0,0,30.704032258064444,1,0.0,0.0,3,3,0.0,0,39,0,0,0,0,1,0,0,0,8,1,0,0,0,1
262,1,0,4.0943445622221,2.030771004704479e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,6,5,1,1,5,5,0,0.0,3,3,3,4,3,1,6,836.0,1,0,278.0,1114.0,0,5,0.0,0,7.01571242048723,0,0,7.01571242048723,1.0,0.0,2,0,3,1,4.0,6,0,0,0,0,5.0,1,2.0,576.0,3,3,0.0,0,42,0,0,0,0,1,0,0,0,6,1,0,0,0,0
263,1,0,4.110873864173311,2.621245702094069e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,1,0,1,1,5,5,0,140.0,4,3,3,4,3,1,1,0.0,1,0,1450.0,1450.0,0,5,0.0,0,7.27931883541462,0,0,7.27931883541462,0.0,0.0,2,0,2,1,4.0,6,0,0,0,0,1.0,2,3.0,788.0,3,3,0.0,0,93,0,0,0,0,1,0,0,0,2,1,0,0,0,0
264,1,0,3.7612001156935624,7.433420148973707e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,13,12,1,1,5,5,0,132.0,4,3,3,4,3,1,6,637.0,1,0,276.0,913.0,0,5,0.0,0,6.816735880594968,1209,0,7.660114319173928,1.0,0.0,2,1,4,1,4.0,8,0,1,3,0,12.0,2,2.0,559.0,3,3,0.0,0,74,0,0,0,0,1,0,0,0,4,1,0,0,0,0
265,1,0,4.248495242049359,4.903961421867123e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,17,17,1,1,5,5,0,0.0,4,4,3,4,4,1,6,52.0,3,1,400.0,816.0,0,5,0.0,0,6.725033642166843,897,0,7.455876687491824,0.0,0.0,2,1,3,1,4.0,6,0,0,0,0,17.0,2,2.0,528.0,3,3,0.0,0,91,0,0,1,0,1,0,0,0,11,1,0,0,0,0
266,1,0,3.912023005428146,2.0113842342695215e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,19,18,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1332.0,1332.0,0,4,0.0,0,7.194436851100335,0,0,7.194436851100335,0.0,0.0,2,0,2,1,4.0,5,0,0,0,0,19.0,2,2.0,542.0,3,3,0.0,0,60,0,0,0,0,1,0,0,0,2,1,0,0,0,0
267,1,0,4.248495242049359,4.021790710982305e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,15,15,1,1,5,5,0,0.0,4,3,3,4,3,1,2,36.0,6,1,122.0,754.0,0,5,0.0,0,6.625392368007956,786,0,7.3395376954076745,1.0,0.0,2,1,3,1,4.0,6,0,0,0,0,15.0,2,2.0,495.0,3,3,0.0,140,32,0,0,0,0,1,0,0,0,10,1,0,0,0,0
268,1,0,4.2467757786272395,1.8216868160532692e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,7,23,23,1,1,5,5,0,141.0,3,4,3,4,3,1,3,331.0,1,0,345.0,676.0,0,3,0.0,0,6.548219102762372,702,0,7.24422751560335,0.0,0.0,2,1,3,1,3.0,6,0,0,0,0,23.0,2,2.0,465.0,3,3,0.0,0,48,0,0,0,0,1,0,0,0,7,1,0,1,0,0
269,1,0,4.31748811353631,1.1601116287798238e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,7,28,28,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,0.0,0.0,0,3,0.0,0,6.871091294610546,918,0,7.540090320145325,0.0,0.0,2,0,4,2,3.0,8,0,2,3,0,28.0,1,2.0,612.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0
270,1,0,4.143134726391533,9.443094187167206e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,47,47,1,1,5,5,0,0.0,3,3,3,3,3,1,2,68.0,4,1,28.0,980.0,0,4,0.0,0,6.887552571664617,0,0,6.887552571664617,1.0,0.0,1,0,3,1,3.0,5,0,0,0,0,40.0,1,2.0,400.0,3,3,0.0,0,28,0,0,0,0,1,3,0,0,11,1,0,0,0,0
271,1,0,4.2467757786272395,1.6849467164411492e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,48,48,1,1,5,5,0,0.0,3,3,3,3,3,1,6,660.0,1,0,204.0,864.0,0,5,0.0,0,6.761572768804055,0,0,6.761572768804055,1.0,0.0,1,0,3,1,3.0,5,0,0,0,0,27.0,1,2.0,732.0,3,3,0.0,0,312,0,0,0,0,1,0,0,0,6,1,0,1,0,0
272,1,0,4.2467757786272395,3.858665930690281e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,48,48,1,1,5,5,0,0.0,3,3,3,3,3,1,4,864.0,1,0,0.0,864.0,0,3,0.0,0,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,2,1,3.0,5,0,0,0,0,48.0,1,1.0,440.0,3,3,0.0,158,0,0,0,0,0,1,0,0,0,7,1,0,1,0,0
273,1,0,4.2467757786272395,5.332200220774142e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,44,44,1,1,5,5,0,0.0,3,3,3,3,3,1,3,544.0,1,0,480.0,1024.0,0,4,0.0,0,6.927557906278317,0,0,6.927557906278317,0.0,0.0,2,0,3,1,3.0,5,0,0,0,0,44.0,1,1.0,288.0,3,3,0.0,171,0,0,0,0,0,1,3,0,0,5,1,0,1,0,0
274,1,0,4.2467757786272395,5.655434931366716e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,8,46,14,1,1,5,5,0,0.0,4,4,3,3,3,1,5,624.0,1,0,288.0,912.0,0,5,0.0,0,6.815639990074331,0,0,6.815639990074331,1.0,0.0,1,0,3,1,4.0,6,0,0,0,0,46.0,2,1.0,300.0,3,3,0.0,0,0,0,0,0,0,1,2,0,0,10,1,0,1,0,0
275,1,0,4.174387269895637,1.9251710391314144e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,47,47,1,1,5,5,0,60.0,3,3,3,3,3,1,2,140.0,4,1,182.0,912.0,0,4,0.0,0,6.815639990074331,0,0,6.815639990074331,0.0,1.0,1,0,3,1,3.0,6,0,0,0,0,47.0,1,1.0,252.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,0,0
276,1,0,4.2467757786272395,3.661686195915717e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,8,29,29,1,1,5,5,0,115.0,4,4,3,4,4,4,5,1733.0,3,1,189.0,2014.0,0,4,0.0,0,7.607878073278507,0,0,7.607878073278507,1.0,0.0,2,0,2,1,4.0,6,0,2,4,0,29.0,2,3.0,864.0,3,3,0.0,462,0,0,1,0,0,1,3,0,0,4,1,0,1,0,0
277,1,0,4.2467757786272395,1.2127312327302079e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,8,18,1,1,1,5,5,0,196.0,4,4,3,4,3,1,6,601.0,5,1,158.0,975.0,0,5,0.0,0,6.882437470997847,780,0,7.470224135899966,0.0,1.0,2,1,3,1,4.0,7,0,1,3,0,18.0,1,2.0,524.0,3,3,0.0,502,60,0,0,0,0,1,4,0,0,7,1,0,1,0,0
278,1,0,3.4657359027997265,2.1296919615302986e+42,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,4,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1376.0,1376.0,0,5,0.0,0,7.226936018493289,1629,0,8.008032846969307,0.0,0.0,2,1,3,1,4.0,9,0,1,3,0,5.0,3,3.0,704.0,3,3,0.0,0,177,0,0,0,0,1,0,0,0,7,1,0,0,0,0
279,1,0,4.2467757786272395,7.620205352563065e+43,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,1,1,1,1,5,5,0,280.0,4,3,3,4,3,1,1,0.0,1,0,1726.0,1726.0,0,5,0.0,0,7.453561871643373,0,0,7.453561871643373,0.0,0.0,2,1,2,1,4.0,6,0,1,4,0,1.0,3,2.0,561.0,3,3,0.0,0,254,0,0,0,0,1,0,0,0,1,1,0,1,0,0
280,1,0,4.2467757786272395,2.550380432681421e+44,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,1,1,1,1,5,5,0,252.0,4,3,3,4,3,1,6,962.0,1,0,183.0,1145.0,0,5,0.0,0,7.135687347028144,0,0,7.135687347028144,1.0,0.0,1,1,1,1,4.0,5,0,1,4,0,1.0,3,2.0,641.0,3,3,0.0,0,169,0,0,0,0,1,0,0,0,3,1,0,1,0,0
281,1,0,3.5263605246161616,3.524949355786999e+42,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,9,9,1,1,5,5,0,513.0,4,3,3,4,3,1,6,507.0,1,0,249.0,756.0,0,5,0.0,0,6.628041376179533,756,0,7.321188556739478,1.0,0.0,2,1,2,1,4.0,4,0,0,0,0,9.0,1,2.0,440.0,3,3,0.0,0,32,0,0,0,0,1,0,0,0,8,1,0,0,0,0
282,1,0,3.5553480614894135,6.208935369101695e+43,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,10,10,1,1,5,5,0,218.0,4,3,3,4,3,1,6,549.0,1,0,142.0,691.0,0,5,0.0,0,6.569481420414296,739,0,7.280697195384741,1.0,0.0,2,1,3,1,4.0,6,0,0,0,0,10.0,1,2.0,506.0,3,3,0.0,0,34,0,0,0,0,1,0,0,0,9,1,0,0,0,0
283,1,0,4.2467757786272395,1.6256604896418538e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,9,32,1,1,1,5,5,0,450.0,5,5,3,4,4,4,6,1252.0,5,1,306.0,1694.0,0,5,0.0,0,7.434847875211999,0,0,7.434847875211999,1.0,0.0,2,0,2,1,5.0,5,0,1,4,0,32.0,3,2.0,642.0,3,3,0.0,501,120,0,1,0,0,1,0,0,0,6,1,0,1,0,0
284,1,0,4.700480365792417,2.970724920973701e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,28,28,1,1,5,5,0,0.0,4,3,3,4,3,2,2,121.0,1,0,1619.0,1740.0,0,3,0.0,0,7.461640392208575,0,0,7.461640392208575,0.0,0.0,1,1,2,1,4.0,7,0,0,0,0,28.0,2,2.0,540.0,3,3,0.0,228,20,1,0,0,0,1,0,0,0,6,1,0,0,0,0
285,1,0,4.382026634673881,7.773203708491786e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,33,33,1,1,5,5,0,200.0,4,4,3,3,3,1,1,0.0,1,0,392.0,392.0,0,5,0.0,0,7.304515946460155,1012,0,7.823645930834952,0.0,0.0,2,1,4,1,3.0,5,0,1,4,0,33.0,1,2.0,527.0,3,3,0.0,0,64,0,0,0,0,1,0,0,0,1,1,0,0,0,0
286,1,0,4.2467757786272395,2.690023845600507e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,6,35,35,1,1,5,5,0,0.0,3,3,3,3,3,2,6,560.0,2,1,150.0,752.0,0,3,0.0,0,7.158513997329321,782,0,7.633853559681768,0.0,0.0,2,1,3,1,4.0,7,0,2,3,0,35.0,2,2.0,784.0,3,3,0.0,297,40,0,0,0,0,1,0,0,0,6,1,0,1,0,0
287,1,0,4.382026634673881,2.1228493805809193e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,7,42,12,1,1,5,5,0,256.0,3,3,3,3,3,1,1,0.0,1,0,932.0,932.0,0,4,0.0,0,7.147559271189454,1369,0,7.878534196140362,0.0,0.0,2,1,5,1,4.0,8,0,1,3,0,42.0,2,2.0,515.0,3,3,0.0,0,120,0,0,1,0,1,0,0,0,5,1,0,0,0,0
